building_type,climate_zone,template,measure,status,ep_version,os_version,timestamp,cooling_electricity,cooling_water,district_chilled_water,district_hot_water_heating,district_hot_water_service_hot_water,exterior_equipment_electricity,exterior_equipment_gas,exterior_equipment_other_fuel,exterior_equipment_water,exterior_lighting_electricity,fan_electricity,floor_area,generated_electricity,heat_recovery_electricity,heat_rejection_electricity,heating_electricity,heating_gas,heating_other_fuel,heating_water,humidification_electricity,humidification_water,interior_equipment_electricity,interior_equipment_gas,interior_equipment_other_fuel,interior_equipment_water,interior_lighting_electricity,net_site_electricity,net_water,pump_electricity,refrigeration_electricity,service_water,service_water_heating_electricity,service_water_heating_gas,service_water_heating_other_fuel,total_gas,total_other_fuel,total_site_electricity,total_water
PrimarySchool,BA-HotHumid,90.1-2004,spectrally_enhanced_lighting,completed normal,8.5.0,1.11.0,2016-07-12T03:26:12Z,1148.801741,0,0,0,0,0,0,0,0,80.59288974,396.8984191,73958.82847,0,214.9554447,0,0,391.4769052,0,0,0,0,1243.071631,348.5218333,0,0,921.2308501,4072.779644,26467.98956,0.985729805,65.29512142,26467.98956,0.94781712,99.7293174,0,839.7280559,0,4072.779644,26467.98956
PrimarySchool,BA-HotHumid,90.1-2004,demand_control_ventilation,completed normal,8.5.0,1.11.0,2016-07-12T03:20:18Z,1040.854849,0,0,0,0,0,0,0,0,80.59288974,403.864875,73958.82847,0,215.3914406,0,0,370.425887,0,0,0,0,1243.071631,348.5218333,0,0,1151.540932,4202.516852,26467.98956,0.938338949,65.31407776,26467.98956,0.94781712,99.7293174,0,818.6770377,0,4202.516852,26467.98956
PrimarySchool,BA-HotHumid,90.1-2004,desktop_power_management,completed normal,8.5.0,1.11.0,2016-07-12T03:20:14Z,1167.435825,0,0,0,0,0,0,0,0,80.59288974,401.1067271,73958.82847,0,213.0029414,0,0,456.790983,0,0,0,0,859.3573485,348.5218333,0,0,1151.540932,3940.407505,26467.98956,1.127902373,65.29512142,26467.98956,0.94781712,99.71983923,0,905.0326555,0,3940.407505,26467.98956
PrimarySchool,BA-HotHumid,90.1-2004,demand_control_ventilation_metal_oxide_sensors,completed normal,8.5.0,1.11.0,2016-07-12T03:20:15Z,1040.854849,0,0,0,0,0,0,0,0,80.59288974,403.864875,73958.82847,0,215.3914406,0,0,370.425887,0,0,0,0,1243.071631,348.5218333,0,0,1151.540932,4202.516852,26467.98956,0.938338949,65.31407776,26467.98956,0.94781712,99.7293174,0,818.6770377,0,4202.516852,26467.98956
PrimarySchool,BA-HotHumid,90.1-2004,daylighting_controls,completed normal,8.5.0,1.11.0,2016-07-12T03:20:10Z,1165.549669,0,0,0,0,0,0,0,0,80.59288974,398.1590159,73958.82847,0,215.249268,0,0,356.976362,0,0,0,0,1243.071631,348.5218333,0,0,1053.214384,4223.008658,26467.98956,0.909904436,65.31407776,26467.98956,0.94781712,99.7293174,0,805.2275127,0,4223.008658,26467.98956
PrimarySchool,BA-HotHumid,90.1-2004,sensor_calibration_faults.anti_measure,Not Applicable,8.5.0,1.11.0,2016-07-12T03:26:27Z,1203.879394,0,0,0,0,0,0,0,0,80.59288974,411.618019,73958.82847,0,215.4198751,0,0,369.3832881,0,0,0,0,1243.071631,348.5218333,0,0,1151.540932,4373.313497,26467.98956,0.928860778,65.31407776,26467.98956,0.94781712,99.7293174,0,817.6344388,0,4373.313497,26467.98956
PrimarySchool,BA-HotHumid,90.1-2004,pc_network_presence,completed normal,8.5.0,1.11.0,2016-07-12T03:25:58Z,1167.435825,0,0,0,0,0,0,0,0,80.59288974,401.1067271,73958.82847,0,213.0029414,0,0,456.790983,0,0,0,0,859.3573485,348.5218333,0,0,1151.540932,3940.407505,26467.98956,1.127902373,65.29512142,26467.98956,0.94781712,99.71983923,0,905.0326555,0,3940.407505,26467.98956
PrimarySchool,BA-HotHumid,90.1-2004,brushless_dc_compressor_motors,completed normal,8.5.0,1.11.0,2016-07-12T03:19:30Z,1180.278747,0,0,0,0,0,0,0,0,80.59288974,411.618019,73958.82847,0,215.4198751,0,0,369.3832881,0,0,0,0,1243.071631,348.5218333,0,0,1151.540932,4349.71285,26467.98956,0.928860778,65.31407776,26467.98956,0.94781712,99.7293174,0,817.6344388,0,4349.71285,26467.98956
PrimarySchool,BA-HotHumid,90.1-2004,eifs_wall_insulation,completed normal,8.5.0,1.11.0,2016-07-12T03:18:45Z,1150.744766,0,0,0,0,0,0,0,0,80.59288974,395.4387808,73958.82847,0,213.4389373,0,0,315.8031863,0,0,0,0,1243.071631,348.5218333,0,0,1151.540932,4301.952346,26467.98956,0.834079066,65.34251227,26467.98956,0.94781712,99.71983923,0,764.0448589,0,4301.952346,26467.98956
PrimarySchool,BA-HotHumid,90.1-2004,variable_speed_cooling_tower_fans,Not Applicable,8.5.0,1.11.0,2016-07-12T03:26:43Z,1203.879394,0,0,0,0,0,0,0,0,80.59288974,411.618019,73958.82847,0,215.4198751,0,0,369.3832881,0,0,0,0,1243.071631,348.5218333,0,0,1151.540932,4373.313497,26467.98956,0.928860778,65.31407776,26467.98956,0.94781712,99.7293174,0,817.6344388,0,4373.313497,26467.98956
PrimarySchool,BA-HotHumid,90.1-2004,hot_water_supply_temp_reset,completed normal,8.5.0,1.11.0,2016-07-12T03:22:15Z,1203.917306,0,0,0,0,0,0,0,0,80.59288974,412.1582748,73958.82847,0,215.4198751,0,0,365.1844583,0,0,0,0,1243.071631,348.5218333,0,0,1151.540932,4374.062272,26467.98956,1.09946786,65.31407776,26467.98956,0.94781712,99.7293174,0,813.435609,0,4374.062272,26467.98956
PrimarySchool,BA-HotHumid,90.1-2004,plug_load_controls,completed normal,8.5.0,1.11.0,2016-07-12T03:26:04Z,1159.891201,0,0,0,0,0,0,0,0,80.59288974,392.8701964,73958.82847,0,213.3725901,0,0,416.6698843,0,0,0,0,932.3013541,348.5218333,0,0,1151.540932,3997.731485,26467.98956,1.033120661,65.18138336,26467.98956,0.94781712,99.7293174,0,864.921035,0,3997.731485,26467.98956
PrimarySchool,BA-HotHumid,90.1-2004,optimal_start_stop,completed normal,8.5.0,1.11.0,2016-07-12T03:26:20Z,1196.183119,0,0,0,0,0,0,0,0,80.59288974,406.9547588,73958.82847,0,211.9508644,0,0,351.8297151,0,0,0,0,1243.071631,348.5218333,0,0,1151.540932,4357.475473,26467.98956,0.900426264,65.3330341,26467.98956,0.94781712,99.7293174,0,800.0808658,0,4357.475473,26467.98956
PrimarySchool,BA-HotHumid,90.1-2004,one_watt_standby,completed normal,8.5.0,1.11.0,2016-07-12T03:25:12Z,1156.043063,0,0,0,0,0,0,0,0,80.59288974,398.9267478,73958.82847,0,212.311035,0,0,476.4581882,0,0,0,0,755.5713738,348.5218333,0,0,1151.540932,3822.205232,26467.98956,1.175293229,65.09607982,26467.98956,0.94781712,99.71983923,0,924.6998607,0,3822.205232,26467.98956
PrimarySchool,BA-HotHumid,90.1-2004,condenser_water_temperature_reset,Not Applicable,8.5.0,1.11.0,2016-07-12T03:19:59Z,1203.879394,0,0,0,0,0,0,0,0,80.59288974,411.618019,73958.82847,0,215.4198751,0,0,369.3832881,0,0,0,0,1243.071631,348.5218333,0,0,1151.540932,4373.313497,26467.98956,0.928860778,65.31407776,26467.98956,0.94781712,99.7293174,0,817.6344388,0,4373.313497,26467.98956
PrimarySchool,BA-HotHumid,90.1-2004,close_outdoor_air_damper_during_unoccupied_periods,completed normal,8.5.0,1.11.0,2016-07-12T03:21:39Z,1144.432304,0,0,0,0,0,0,0,0,80.59288974,411.4948028,73958.82847,0,164.6832247,0,0,343.1856229,0,0,0,0,1243.071631,348.5218333,0,0,1151.540932,4263.053931,26467.98956,0.928860778,65.36146862,26467.98956,0.94781712,99.7293174,0,791.4367736,0,4263.053931,26467.98956
PrimarySchool,BA-HotHumid,90.1-2004,plant_shutdown,Not Applicable,8.5.0,1.11.0,2016-07-12T03:26:32Z,1203.879394,0,0,0,0,0,0,0,0,80.59288974,411.618019,73958.82847,0,215.4198751,0,0,369.3832881,0,0,0,0,1243.071631,348.5218333,0,0,1151.540932,4373.313497,26467.98956,0.928860778,65.31407776,26467.98956,0.94781712,99.7293174,0,817.6344388,0,4373.313497,26467.98956
PrimarySchool,BA-HotHumid,90.1-2004,chilled_water_pump_differential_pressure_reset,Not Applicable,8.5.0,1.11.0,2016-07-12T03:19:50Z,1203.879394,0,0,0,0,0,0,0,0,80.59288974,411.618019,73958.82847,0,215.4198751,0,0,369.3832881,0,0,0,0,1243.071631,348.5218333,0,0,1151.540932,4373.313497,26467.98956,0.928860778,65.31407776,26467.98956,0.94781712,99.7293174,0,817.6344388,0,4373.313497,26467.98956
PrimarySchool,BA-HotHumid,90.1-2004,cold_climate_heat_pumps,Not Applicable,8.5.0,1.11.0,2016-07-12T03:19:52Z,1203.879394,0,0,0,0,0,0,0,0,80.59288974,411.618019,73958.82847,0,215.4198751,0,0,369.3832881,0,0,0,0,1243.071631,348.5218333,0,0,1151.540932,4373.313497,26467.98956,0.928860778,65.31407776,26467.98956,0.94781712,99.7293174,0,817.6344388,0,4373.313497,26467.98956
PrimarySchool,BA-HotHumid,90.1-2004,supply_air_temperature_reset_based_on_outdoor_air_temperature,completed normal,8.5.0,1.11.0,2016-07-12T03:26:32Z,1183.709845,0,0,0,0,0,0,0,0,80.59288974,413.7506075,73958.82847,0,215.4009188,0,0,277.1891168,0,0,0,0,1243.071631,348.5218333,0,0,1151.540932,4355.030104,26467.98956,0.691906498,65.32355593,26467.98956,0.94781712,99.7293174,0,725.4402675,0,4355.030104,26467.98956
PrimarySchool,BA-HotHumid,90.1-2004,energy_recovery_ventilator,completed normal,8.5.0,1.11.0,2016-07-12T03:22:03Z,1189.112403,0,0,0,0,0,0,0,0,80.59288974,392.0266391,73958.82847,0,215.4293533,0,0,345.1760389,0,0,0,0,1243.071631,348.5218333,0,0,1151.540932,4339.030951,26467.98956,0.928860778,65.38042496,26467.98956,0.94781712,99.7293174,0,793.4271896,0,4339.030951,26467.98956
PrimarySchool,BA-HotHumid,90.1-2004,commercial_lighting_to_et2020_leds,completed normal,8.5.0,1.11.0,2016-07-12T03:19:42Z,1057.782863,0,0,0,0,0,0,0,0,80.59288974,372.6722135,73958.82847,0,214.2256255,0,0,430.4511452,0,0,0,0,1243.071631,348.5218333,0,0,536.9857895,3572.607072,26467.98956,1.071033346,65.25720873,26467.98956,0.94781712,99.7293174,0,878.7022959,0,3572.607072,26467.98956
PrimarySchool,BA-HotHumid,90.1-2004,improved_duct_routing,completed normal,8.5.0,1.11.0,2016-07-12T03:24:10Z,1190.657345,0,0,0,0,0,0,0,0,80.59288974,369.5159825,73958.82847,0,215.3914406,0,0,370.9756209,0,0,0,0,1243.071631,348.5218333,0,0,1151.540932,4317.970455,26467.98956,0.938338949,65.31407776,26467.98956,0.94781712,99.7293174,0,819.2267716,0,4317.970455,26467.98956
PrimarySchool,BA-HotHumid,90.1-2004,predictive_thermostats,completed normal,8.5.0,1.11.0,2016-07-12T03:26:42Z,1156.924533,0,0,0,0,0,0,0,0,80.59288974,386.2544329,73958.82847,0,213.4673718,0,0,190.4733285,0,0,0,0,1243.071631,348.5218333,0,0,1151.540932,4299.061503,26467.98956,0.578168443,65.68372644,26467.98956,0.94781712,99.71983923,0,638.715001,0,4299.061503,26467.98956
PrimarySchool,BA-HotDry,90.1-2004,condenser_water_temperature_reset,Not Applicable,8.5.0,1.11.0,2016-07-12T15:04:59Z,813.7009978,0,0,0,0,0,0,0,0,80.5739334,457.122719,73958.82847,0,112.2310252,0,0,551.6011295,0,0,0,0,1243.071631,348.5218333,0,0,1151.540932,3919.223792,26467.98956,1.345900311,58.68883609,26467.98956,0.94781712,105.6057835,0,1005.728746,0,3919.223792,26467.98956
