Technology,End use,CDIV,TRE,FRCC,MISW,MISC,MISE,MISS,ISNE,NYCW,NYUP,PJME,PJMW,PJMC,PJMD,SRCA,SRSE,SRCE,SPPS,SPPC,SPPN,SRSG,CANO,CASO,NWPP,RMRG,BASN,AK_HI
all,cooking,8,0.0,0.0,0.0003873566843977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0091454102082899,0.0,0.0014163893364343,0.3645587048015705,0.0,0.0,0.0624273415068991,0.2759518497227054,0.2861129477397028,0.0
all,cooking,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0025138696900724,0.2810967424771744,0.3775237121522789,0.3388656756804742,0.0,0.0,0.0
all,drying,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
all,drying,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1918263475880693,0.2113712377205815,0.5020953678314154,0.0947070468599335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
all,drying,3,0.0,0.0,0.1505949646625296,0.1812312190862288,0.1619303216352398,0.0,0.0,0.0,0.0,0.0,0.3793926821939341,0.1268508124220675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
all,drying,4,0.0,0.0,0.3319311294033072,0.1715491736202871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2788815930281283,0.2123117508848486,0.0,0.0,0.0,0.0,0.0053263530634286,0.0,0.0
all,drying,5,0.0,0.3034901702646871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0816276769901885,0.076456461914505,0.0,0.1278151531268119,0.2357253705903114,0.1720492081946484,0.0028359589188474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
all,drying,6,0.0,0.0,0.0,0.0,0.0,0.0728259078309322,0.0,0.0,0.0,0.0,0.0231991191098749,0.0,0.0,0.0,0.2624818634978673,0.6414931095613254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
all,drying,7,0.5837254475360092,0.0,0.0,0.0,0.0,0.1972018172318051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2016276492248261,0.0,0.0,0.0174450860073596,0.0,0.0,0.0,0.0,0.0,0.0
all,drying,8,0.0,0.0,0.0003993693485767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0108497495598232,0.0,0.0016195588988904,0.3656604784987474,0.0,0.0,0.0655820381767452,0.2759255049473983,0.2799633005698184,0.0
