Technology,End use,CDIV,AL,AR,AZ,CA,CO,CT,DC,DE,FL,GA,IA,ID,IL,IN,KS,KY,LA,MA,MD,ME,MI,MN,MO,MS,MT,NC,ND,NE,NH,NJ,NM,NV,NY,OH,OK,OR,PA,RI,SC,SD,TN,TX,UT,VA,VT,WA,WI,WV,WY,AK,HI
ASHP,heating,6,0.3102135408045026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1828339678861115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1396292004634994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3673232908458864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ASHP,heating,7,0.0,0.0819293478260869,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1359375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0739130434782608,0.0,0.0,0.0,0.0,0.0,0.0,0.7082201086956522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ASHP,heating,8,0.0,0.0,0.6627758526354186,0.0,0.0576326828378624,0.0,0.0,0.0,0.0,0.0,0.0,0.0315520700346525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0151376983403246,0.0,0.0,0.0,0.0,0.0,0.0667517782236002,0.1428050337406529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0160496078788984,0.0,0.0,0.0,0.0,0.0,0.0072952763085901,0.0,0.0
ASHP,heating,9,0.0,0.0,0.0,0.5576894223555889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.159039759939985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2832708177044261,0.0,0.0,0.0,0.0,0.0
resistance heat,heating,1,0.0,0.0,0.0,0.0,0.0,0.2886041807147673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5209035738368173,0.0,0.0546190155091031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0623735670937289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0542818610923803,0.0,0.0,0.0,0.0,0.0,0.0,0.0192178017532029,0.0,0.0,0.0,0.0,0.0,0.0
resistance heat,heating,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1795933734939759,0.0,0.0,0.3854166666666667,0.0,0.0,0.0,0.4349899598393574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
resistance heat,heating,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2449441837890309,0.2103219543763145,0.0,0.0,0.0,0.0,0.0,0.0,0.1142209998382138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3170198996926063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1134929623038343,0.0,0.0,0.0,0.0
resistance heat,heating,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1237074872305967,0.0,0.0,0.0,0.1197209418213529,0.0,0.0,0.0,0.0,0.0,0.0,0.1659399526597732,0.3910551887380092,0.0,0.0,0.0,0.0575557493459573,0.0970474648062788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0449732153980316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
resistance heat,heating,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0093274988484569,0.0082335329341317,0.459983878397052,0.1286561492399816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0604272224781206,0.0,0.0,0.0,0.0,0.0,0.0,0.1377245508982036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0698410870566559,0.0,0.0,0.0,0.0,0.1042722247812068,0.0,0.0,0.0,0.0215338553661906,0.0,0.0,0.0
resistance heat,heating,6,0.2619840213049267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2333555259653795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.158566355969818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3460940967598757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
