Technology,End use,CDIV,AL,AR,AZ,CA,CO,CT,DC,DE,FL,GA,IA,ID,IL,IN,KS,KY,LA,MA,MD,ME,MI,MN,MO,MS,MT,NC,ND,NE,NH,NJ,NM,NV,NY,OH,OK,OR,PA,RI,SC,SD,TN,TX,UT,VA,VT,WA,WI,WV,WY,AK,HI
ASHP,cooling,6,0.3603974128865311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1216242061567057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1725107836757033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3454675972810598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
ASHP,cooling,7,0.0,0.0453474480174786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1210509819402747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0676865470472842,0.0,0.0,0.0,0.0,0.0,0.0,0.7659150229949624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
ASHP,cooling,8,0.0,0.0,0.6807747010049846,0.0,0.0851618499166927,0.0,0.0,0.0,0.0,0.0,0.0,0.0206698487457568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0039135431945463,0.0,0.0,0.0,0.0,0.0,0.0329628783391513,0.154412248290586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0186648456692132,0.0,0.0,0.0,0.0,0.0,0.0034400848390688,,
ASHP,cooling,9,0.0,0.0,0.0,0.6735407959815156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1242608094152385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2021983946032459,0.0,0.0,0.0,,
comm_GSHP-cool,cooling,1,0.0,0.0,0.0,0.0,0.0,0.279838378782632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6107493823531979,0.0,0.079781197347247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0130826177166419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0165484238002811,0.0,0.0,0.0,0.0,,
comm_GSHP-cool,cooling,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8842133608845706,0.0,0.0,0.0,0.1157866391154294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
comm_GSHP-cool,cooling,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2123503134476751,0.2462327150629742,0.0,0.0,0.0,0.0,0.0,0.0,0.0635304716556175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3436038110331829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1342826888005501,0.0,0.0,,
comm_GSHP-cool,cooling,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1298838875959219,0.0,0.0,0.0,0.2515860113428235,0.0,0.0,0.0,0.0,0.0,0.0,0.0657320761002528,0.3550173975869357,0.0,0.0,0.0,0.0142227350866838,0.158044142729881,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0255137495575011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
comm_GSHP-cool,cooling,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0016086915998181,0.0076515233118636,0.606591838474534,0.0520887461532566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0515499974835201,0.0,0.0,0.0,0.0,0.0,0.0,0.1362349930249276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0814017100598458,0.0,0.0,0.0,0.0,0.0560760164432985,0.0,0.0,0.0,0.0067964834489351,0.0,,
comm_GSHP-cool,cooling,6,0.41499536270765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1135613420291228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1540509613047691,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3173923339584579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
