End use,CDIV,AL,AR,AZ,CA,CO,CT,DC,DE,FL,GA,IA,ID,IL,IN,KS,KY,LA,MA,MD,ME,MI,MN,MO,MS,MT,NC,ND,NE,NH,NJ,NM,NV,NY,OH,OK,OR,PA,RI,SC,SD,TN,TX,UT,VA,VT,WA,WI,WV,WY,AK,HI
misc,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.216044906625165,0,0,0.4492542618506413,0,0,0,0.33470083152419366,0,0,0,0,0,0,0,0,0,0,0,0,0,0
misc,3,0,0,0,0,0,0,0,0,0,0,0,0,0.26102633327309094,0.14076826100264644,0,0,0,0,0,0,0.21680414793143224,0,0,0,0,0,0,0,0,0,0,0,0,0.25337399268984423,0,0,0,0,0,0,0,0,0,0,0,0,0.12802726510298626,0,0,0,0
misc,4,0,0,0,0,0,0,0,0,0,0,0.1509444383786243,0,0,0,0.13662701920541673,0,0,0,0,0,0,0.2593329706558079,0.2890228105406209,0,0,0,0.03466815030962531,0.08936230719683134,0,0,0,0,0,0,0,0,0,0,0,0.0400423037130737,0,0,0,0,0,0,0,0,0,0,0
misc,5,0,0,0,0,0,0,0.009246974828868292,0.015125071060929534,0.31531041921891306,0.15872242605272027,0,0,0,0,0,0,0,0,0.09117647111311684,0,0,0,0,0,0,0.16662752809955522,0,0,0,0,0,0,0,0,0,0,0,0,0.08100889871465156,0,0,0,0,0.13117483937740868,0,0,0,0.031607371533836554,0,0,0
misc,6,0.2559644265308328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.24022158666168267,0,0,0,0,0,0,0,0.152227574740998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.35158641206648655,0,0,0,0,0,0,0,0,0,0
misc,7,0,0.08445771525419715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12711287432644128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10881961289754521,0,0,0,0,0,0,0.6796097975218163,0,0,0,0,0,0,0,0,0
misc,8,0,0,0.29688336074168464,0,0.23856147347702006,0,0,0,0,0,0,0.06885202049027163,0,0,0,0,0,0,0,0,0,0,0,0,0.04717392295735468,0,0,0,0,0,0.09379856609898404,0.11975047777452125,0,0,0,0,0,0,0,0,0,0,0.10949576512151099,0,0,0,0,0,0.02548441333865267,0,0
misc,9,0,0,0,0.7453851142502638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09240463535609932,0,0,0,0,0,0,0,0,0,0.16221025039363676,0,0,0,0,0
pool heaters,1,0,0,0,0,0,0.22393261879607243,0,0,0,0,0,0,0,0,0,0,0,0.316968323580924,0,0.17104593097053214,0,0,0,0,0,0,0,0,0.164819879930812,0,0,0,0,0,0,0,0,0.0885100367113334,0,0,0,0,0,0,0.03472321001032609,0,0,0,0,0,0
pool heaters,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.24368913279338744,0,0,0.3408082534436509,0,0,0,0.4155026137629617,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pool heaters,3,0,0,0,0,0,0,0,0,0,0,0,0,0.2457879731439641,0.22178192529178756,0,0,0,0,0,0,0.15075652670104928,0,0,0,0,0,0,0,0,0,0,0,0,0.27647116548362827,0,0,0,0,0,0,0,0,0,0,0,0,0.10520240937957073,0,0,0,0
pool heaters,4,0,0,0,0,0,0,0,0,0,0,0.17556698205967214,0,0,0,0.17093924789245477,0,0,0,0,0,0,0.16836022501974565,0.35484130949886367,0,0,0,0.0,0.09098309128129081,0,0,0,0,0,0,0,0,0,0,0,0.03930914424797305,0,0,0,0,0,0,0,0,0,0,0
pool heaters,5,0,0,0,0,0,0,0.0,0.011161802868000363,0.6132251629491461,0.104778715477019,0,0,0,0,0,0,0,0,0.04689932586609772,0,0,0,0,0,0,0.08782530706856882,0,0,0,0,0,0,0,0,0,0,0,0,0.06367626151196618,0,0,0,0,0.05382786910331566,0,0,0,0.01860555515588626,0,0,0
pool heaters,6,0.2848585445993171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2305723305307107,0,0,0,0,0,0,0,0.1560223485988806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.32854677627109163,0,0,0,0,0,0,0,0,0,0
pool heaters,7,0,0.07282216899410486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10760496726858367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07767316256409659,0,0,0,0,0,0,0.7418997011732149,0,0,0,0,0,0,0,0,0
pool heaters,8,0,0,0.7489349206425617,0,0.020943169072239844,0,0,0,0,0,0,0.020238586528644346,0,0,0,0,0,0,0,0,0,0,0,0,0.007361793508300288,0,0,0,0,0,0.08040468420479108,0.11211221155331567,0,0,0,0,0,0,0,0,0,0,0.010004634490147005,0,0,0,0,0,0.0,0,0
pool heaters,9,0,0,0,0.8204723994415597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04620656604291779,0,0,0,0,0,0,0,0,0,0.13332103451552252,0,0,0,0,0
pool pumps,1,0,0,0,0,0,0.2556623030990225,0,0,0,0,0,0,0,0,0,0,0,0.3962229612158881,0,0.11266959953780172,0,0,0,0,0,0,0,0,0.12341664692575163,0,0,0,0,0,0,0,0,0.06422603679121829,0,0,0,0,0,0,0.047802452430317714,0,0,0,0,0,0
pool pumps,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.26490246873689177,0,0,0.3669849638906031,0,0,0,0.36811256737250514,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pool pumps,3,0,0,0,0,0,0,0,0,0,0,0,0,0.2680283348449503,0.1730294356006759,0,0,0,0,0,0,0.2150629618107392,0,0,0,0,0,0,0,0,0,0,0,0,0.2320484640751584,0,0,0,0,0,0,0,0,0,0,0,0,0.11183080366847623,0,0,0,0
pool pumps,4,0,0,0,0,0,0,0,0,0,0,0.16885453069763315,0,0,0,0.1870991966265119,0,0,0,0,0,0,0.17630137439374605,0.380559494205208,0,0,0,0.010257568255099814,0.05791960459262281,0,0,0,0,0,0,0,0,0,0,0,0.019008231229178333,0,0,0,0,0,0,0,0,0,0,0
pool pumps,5,0,0,0,0,0,0,0.0016326153382948576,0.01162381370529107,0.5307896645712247,0.1423093499278086,0,0,0,0,0,0,0,0,0.06076484766495561,0,0,0,0,0,0,0.08745659924220496,0,0,0,0,0,0,0,0,0,0,0,0,0.061256685663213066,0,0,0,0,0.07781551662888586,0,0,0,0.026350907258121156,0,0,0
pool pumps,6,0.2639374288412284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25398181897614525,0,0,0,0,0,0,0,0.1435611079901539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3385196441924725,0,0,0,0,0,0,0,0,0,0
pool pumps,7,0,0.05456639626219272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11871400770692914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09521950054882393,0,0,0,0,0,0,0.7315000954820542,0,0,0,0,0,0,0,0,0
pool pumps,8,0,0,0.6413694931585893,0,0.03260019657538544,0,0,0,0,0,0,0.016882690953663137,0,0,0,0,0,0,0,0,0,0,0,0,0.0076364050502197,0,0,0,0,0,0.10672062227935492,0.17121739388313767,0,0,0,0,0,0,0,0,0,0,0.02141664705989079,0,0,0,0,0,0.002156551039759044,0,0
pool pumps,9,0,0,0,0.8700761729323376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03491081826301853,0,0,0,0,0,0,0,0,0,0.09501300880464394,0,0,0,0,0
portable electric spas,1,0,0,0,0,0,0.18146147877213667,0,0,0,0,0,0,0,0,0,0,0,0.3985390207373966,0,0.18815990161384638,0,0,0,0,0,0,0,0,0.10850518327263144,0,0,0,0,0,0,0,0,0.042702553268816223,0,0,0,0,0,0,0.08063186233517262,0,0,0,0,0,0
portable electric spas,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16117343809811294,0,0,0.5079372070520344,0,0,0,0.33088935484985266,0,0,0,0,0,0,0,0,0,0,0,0,0,0
portable electric spas,3,0,0,0,0,0,0,0,0,0,0,0,0,0.24315845604225458,0.14606292614219707,0,0,0,0,0,0,0.27239158018625725,0,0,0,0,0,0,0,0,0,0,0,0,0.22358544032956132,0,0,0,0,0,0,0,0,0,0,0,0,0.11480159729972986,0,0,0,0
portable electric spas,4,0,0,0,0,0,0,0,0,0,0,0.1529945774369682,0,0,0,0.08857964320708489,0,0,0,0,0,0,0.28893388341122844,0.24745393433712465,0,0,0,0.04871885532224195,0.09975061801269848,0,0,0,0,0,0,0,0,0,0,0,0.07356848827265336,0,0,0,0,0,0,0,0,0,0,0
portable electric spas,5,0,0,0,0,0,0,0.003881807218126254,0.0047605584475661124,0.46008899309802487,0.13687931706172574,0,0,0,0,0,0,0,0,0.10248002237471215,0,0,0,0,0,0,0.1433316303860303,0,0,0,0,0,0,0,0,0,0,0,0,0.027618547662909217,0,0,0,0,0.10762962854517408,0,0,0,0.01332949520573118,0,0,0
portable electric spas,6,0.2398692980441139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.27625718661275805,0,0,0,0,0,0,0,0.12334728161091782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3605262337322102,0,0,0,0,0,0,0,0,0,0
portable electric spas,7,0,0.07173966137781254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08944911915530024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1300311002881603,0,0,0,0,0,0,0.7087801191787269,0,0,0,0,0,0,0,0,0
portable electric spas,8,0,0,0.2924937901418641,0,0.20487458295593045,0,0,0,0,0,0,0.09195499719381403,0,0,0,0,0,0,0,0,0,0,0,0,0.06642119586129194,0,0,0,0,0,0.10299810259615136,0.09436316490580299,0,0,0,0,0,0,0,0,0,0,0.12164865293241514,0,0,0,0,0,0.02524551341272984,0,0
portable electric spas,9,0,0,0,0.7033369266668904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11957007316256658,0,0,0,0,0,0,0,0,0,0.17709300017054297,0,0,0,0,0
fans and pumps,1,0,0,0,0,0,0.2507548891858602,0,0,0,0,0,0,0,0,0,0,0,0.4451228285764765,0,0.09629597873847878,0,0,0,0,0,0,0,0,0.09703274771689867,0,0,0,0,0,0,0,0,0.06530070316260111,0,0,0,0,0,0,0.045492852619684755,0,0,0,0,0,0
fans and pumps,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.24038738196789272,0,0,0.40555057895447894,0,0,0,0.3540620390776283,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fans and pumps,3,0,0,0,0,0,0,0,0,0,0,0,0,0.2649709808057552,0.14914431773771528,0,0,0,0,0,0,0.2133280260494412,0,0,0,0,0,0,0,0,0,0,0,0,0.2599146041755169,0,0,0,0,0,0,0,0,0,0,0,0,0.11264207123157159,0,0,0,0
fans and pumps,4,0,0,0,0,0,0,0,0,0,0,0.13549671500564733,0,0,0,0.16511162728283288,0,0,0,0,0,0,0.2272291145718019,0.3113144423607011,0,0,0,0.032969484317883484,0.09459441826436366,0,0,0,0,0,0,0,0,0,0,0,0.03328419819676973,0,0,0,0,0,0,0,0,0,0,0
fans and pumps,5,0,0,0,0,0,0,0.0066872660888117495,0.012947419722764352,0.35612069915400385,0.16028769662988657,0,0,0,0,0,0,0,0,0.07824948439676603,0,0,0,0,0,0,0.16123779747444827,0,0,0,0,0,0,0,0,0,0,0,0,0.08689917430204112,0,0,0,0,0.11307504886290697,0,0,0,0.024495413368371098,0,0,0
fans and pumps,6,0.28254759909929705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.21441359559731651,0,0,0,0,0,0,0,0.16180759028371886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.34123121501966763,0,0,0,0,0,0,0,0,0,0
fans and pumps,7,0,0.07329138251284666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11565447024755347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11771484660092628,0,0,0,0,0,0,0.6933393006386737,0,0,0,0,0,0,0,0,0
fans and pumps,8,0,0,0.43188596419028186,0,0.1562009789070442,0,0,0,0,0,0,0.04413683746112121,0,0,0,0,0,0,0,0,0,0,0,0,0.034624733944217216,0,0,0,0,0,0.07812715875715362,0.15162931621547754,0,0,0,0,0,0,0,0,0,0,0.0847192673440662,0,0,0,0,0,0.018675743180638044,0,0
fans and pumps,9,0,0,0,0.7782657233614734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0895147389123488,0,0,0,0,0,0,0,0,0,0.13221953772617778,0,0,0,0,0
